Country_Name,Country_Code,Country_code,Region,Sub_Region,Population,Agriculture,Industry,Services,Deathrate,Birthrate,Employmentrate,Unemploymentrate,Employmentcount,Unemploymentcount,Population_Rank,Year
Haiti,HTI,332,Americas,Latin America and the Caribbean,10711061,4561305.229,1291861.053,4857894.616,8.655,24.546,58.06499863,41.93500137,6219377.423,4491683.577,3,2015
Hungary,HUN,348,Europe,Eastern Europe,9843028,482308.3814,2985292.009,6375428.032,13.4,9.4,51.08100128,48.91899872,5027917.259,4815110.741,4,2015
Indonesia,IDN,360,Asia,South-eastern Asia,258162113,85307085.31,56893766.74,115961256,7.096,19.35,62.84999847,37.15000153,162254884.1,95907228.92,2,2015
India,IND,356,Asia,Southern Asia,1309053980,580722520.2,312811537.9,415519921.9,7.303,19.269,52.06600189,47.93399811,681572070,627481910,1,2015
Ireland,IRL,372,Europe,Northern Europe,4701957,263826.8101,897368.4504,3540761.739,6.5,14.1,54.57300186,45.42699814,2565999.081,2135957.919,4,2015
"Iran, Islamic Rep.",IRN,364,Asia,Southern Asia,79360487,14310282.69,25818347.99,39232651.01,4.546,17.103,38.06299973,61.93700027,30206981.95,49153505.05,3,2015
Iraq,IRQ,368,Asia,Western Asia,36115649,7332560.035,7079028.3,21704060.67,5.096,33.628,42.81900024,57.18099976,15464359.83,20651289.17,3,2015
Iceland,ISL,352,Europe,Northern Europe,330815,14023.24733,59007.4712,257784.2925,6.6,12.5,73.95300293,26.04699707,244647.6266,86167.37336,5,2015
Israel,ISR,376,Asia,Western Asia,8380100,87404.44156,1484450.973,6808244.326,5.3,21.3,60.76399994,39.23600006,5092083.959,3288016.041,4,2015
Italy,ITA,380,Europe,Southern Europe,60730582,2278611.493,16154335.04,42297637.35,10.7,8,42.61100006,57.38899994,25877908.33,34852673.67,3,2015
Jamaica,JAM,388,Americas,Latin America and the Caribbean,2871934,530302.6175,445379.5355,1896280.578,6.928,16.809,57.80099869,42.19900131,1660006.534,1211927.466,4,2015
Jordan,JOR,400,Asia,Western Asia,9159302,336237.9768,2454509.781,6368554.111,3.829,27.043,34.02799988,65.97200012,3116727.273,6042574.727,4,2015
Japan,JPN,392,Asia,Eastern Asia,127141000,4619032.399,32939691.48,89582276.72,10.3,8,57.99200058,42.00799942,73731609.46,53409390.54,2,2015
Kazakhstan,KAZ,398,Asia,Central Asia,17542806,3159985.73,3607151.818,10775843.78,7.48,22.66,67.42099762,32.57900238,11827534.82,5715271.184,3,2015
Kenya,KEN,404,Africa,Sub-Saharan Africa,47236259,17833104.08,6872403.221,22530751.7,5.841,31.782,57.98600006,42.01399994,27390417.17,19845841.83,3,2015
Kyrgyz Republic,KGZ,417,Asia,Central Asia,5956900,1745848.286,1245230.336,2965821.265,5.8,27.4,57.69300079,42.30699921,3436714.364,2520185.636,4,2015
Cambodia,KHM,116,Asia,South-eastern Asia,15517635,4469078.762,4163536.55,6885174.484,6.109,23.682,84.34300232,15.65699768,13088039.25,2429595.752,3,2015
"Korea, Rep.",KOR,410,Asia,Eastern Asia,51014947,2645635.085,12790977.64,35578332.82,5.4,8.6,60.19200134,39.80799866,30706917.58,20308029.42,3,2015
Kuwait,KWT,414,Asia,Western Asia,3935794,131691.6655,1045937.286,2758165.171,2.681,16.872,68.91400146,31.08599854,2712313.135,1223480.865,4,2015
Lao PDR,LAO,418,Asia,South-eastern Asia,6663967,4206162.693,632010.644,1825793.726,6.754,24.317,77.65599823,22.34400177,5174970.096,1488996.904,4,2015
Lebanon,LBN,422,Asia,Western Asia,5851479,188417.6255,1280245.073,4382816.343,4.591,15.377,43.80500031,56.19499969,2563240.394,3288238.606,4,2015
Liberia,LBR,430,Africa,Sub-Saharan Africa,4499621,1950810.664,537254.7285,2011555.65,8.12,34.721,54.55799866,45.44200134,2454903.165,2044717.835,4,2015
Libya,LBY,434,Africa,Northern Africa,6234955,1037060.029,1795168.232,3402726.739,5.201,20.186,42.78099823,57.21900177,2667375.988,3567579.012,4,2015
St. Lucia,LCA,662,Americas,Latin America and the Caribbean,177206,26061.68603,30201.21728,120944.8661,7.472,12.239,51.625,48.375,91482.5975,85723.4025,5,2015
Sri Lanka,LKA,144,Asia,Southern Asia,20966000,5889978.466,5353668.068,9722353.866,6.814,15.6,51.35900116,48.64099884,10767928.18,10198071.82,3,2015
Lesotho,LSO,426,Africa,Sub-Saharan Africa,2174645,240211.2764,866356.8368,1068076.928,12.919,28.158,48.33599854,51.66400146,1051136.375,1123508.625,4,2015
Lithuania,LTU,440,Europe,Northern Europe,2904910,263446.295,728348.083,1913115.677,14.4,10.8,53.86000061,46.13999939,1564584.544,1340325.456,4,2015
Luxembourg,LUX,442,Europe,Western Europe,569604,5952.361556,71331.50757,492320.1248,7,10.7,55.40399933,44.59600067,315583.3963,254020.6037,5,2015
Latvia,LVA,428,Europe,Northern Europe,1977527,156995.8711,467586.2682,1352925.115,14.4,11.1,54.29700089,45.70299911,1073737.853,903789.1473,4,2015
"Macao SAR, China",MAC,446,Asia,Eastern Asia,600942,1484.326703,100639.7552,498817.8967,3.753,11.992,70.30999756,29.69000244,422522.3055,178419.6945,5,2015
Morocco,MAR,504,Africa,Northern Africa,34803322,13430602.01,6666576.568,14706144.08,5.145,20.397,44.34000015,55.65999985,15431793.03,19371528.97,3,2015
Moldova,MDA,498,Europe,Eastern Europe,3554108,1213763.458,634337.1807,1706007.362,11.424,10.524,42.47499847,57.52500153,1509607.319,2044500.681,4,2015
Madagascar,MDG,450,Africa,Sub-Saharan Africa,24234088,18054637.77,2208452.419,3970997.582,6.475,33.4,84.97899628,15.02100372,20593884.74,3640203.261,3,2015
Maldives,MDV,462,Asia,Southern Asia,418403,33329.98332,103881.0931,281191.9255,3.377,18.806,62.84400177,37.15599823,262941.1887,155461.8113,5,2015
Mexico,MEX,484,Americas,Latin America and the Caribbean,125890949,17033045.06,31545754.71,77312148.02,4.824,18.512,58.68999863,41.31000137,73885396.24,52005552.76,2,2015
"Macedonia, FYR",MKD,807,Europe,Southern Europe,2079308,371468.3694,634168.1583,1073671.512,9.745,11.296,41.04299927,58.95700073,853410.3672,1225897.633,4,2015
Mali,MLI,466,Africa,Sub-Saharan Africa,17467905,10876565.52,1443023.576,5148490.482,10.667,43.219,65.74700165,34.25299835,11484623.79,5983281.212,3,2015
Malta,MLT,470,Europe,Southern Europe,445053,7200.957676,88142.74801,349713.7594,8,10,51.27500153,48.72499847,228200.9325,216852.0675,5,2015
Myanmar,MMR,104,Asia,South-eastern Asia,52403669,27122043.2,8797004.259,16484097.79,8.101,18.004,65.14299774,34.85700226,34137320.91,18266348.09,3,2015
Montenegro,MNE,499,Europe,Southern Europe,622159,48316.86666,109344.449,464497.6665,9.803,11.516,40.31700134,59.68299866,250835.8524,371323.1476,5,2015
Mongolia,MNG,496,Asia,Eastern Asia,2976877,847010.7865,603889.2473,1525947.1,6.308,24.711,57.40499878,42.59500122,1708876.206,1268000.794,4,2015
Mozambique,MOZ,508,Africa,Sub-Saharan Africa,28010691,20604943.57,1197737.154,6208289.429,10.381,39.36,59.00600052,40.99399948,16527988.48,11482702.52,3,2015
Mauritania,MRT,478,Africa,Sub-Saharan Africa,4182341,3174522.284,319279.9046,688538.7714,7.96,34.574,44.52199936,55.47800064,1862061.833,2320279.167,5,2015
Mauritius,MUS,480,Africa,Sub-Saharan Africa,1262605,95225.66679,320171.3734,847207.9357,7.7,10.1,54.93399811,45.06600189,693599.4068,569005.5932,4,2015
Malawi,MWI,454,Africa,Sub-Saharan Africa,17573607,14910678.35,1454567.526,1208361.205,7.498,37.053,72.51999664,27.48000336,12744379.21,4829227.794,3,2015
Malaysia,MYS,458,Asia,South-eastern Asia,30723155,3830870.155,8454704.748,18437580.1,4.865,17.09,62.32500076,37.67499924,19148206.59,11574948.41,3,2015
Namibia,NAM,516,Africa,Sub-Saharan Africa,2425561,590163.2317,415692.656,1419705.066,7.455,29.587,49.05599976,50.94400024,1189883.198,1235677.802,4,2015
New Caledonia,NCL,540,Oceania,Melanesia,272400,9615.719922,86255.46249,176531.5433,5.4,15.4,53.76399994,46.23600006,146453.1358,125946.8642,5,2015
Niger,NER,562,Africa,Sub-Saharan Africa,19896965,15139003.36,1482721.86,3275239.497,9.942,48.438,78.71800232,21.28199768,15662493.37,4234471.63,3,2015
Nigeria,NGA,566,Africa,Sub-Saharan Africa,181181744,65919352.87,21450106.22,93812283.19,12.766,39.372,52.72399902,47.27600098,95526260.94,85655483.06,2,2015
Nicaragua,NIC,558,Americas,Latin America and the Caribbean,6082035,1866089.93,1095131.254,3120813.816,4.773,19.925,63.27299881,36.72700119,3848285.933,2233749.067,4,2015
Netherlands,NLD,528,Europe,Western Europe,16939923,393006.2023,2783398.707,13763518.13,8.7,10.1,59.66799927,40.33200073,10107713.13,6832209.868,3,2015
Norway,NOR,578,Europe,Northern Europe,5190239,104323.8034,1044483.725,4041431.36,7.8,11.3,62.09999847,37.90000153,3223138.34,1967100.66,4,2015
Nepal,NPL,524,Asia,Southern Asia,28656282,20725655.08,2263559.763,5667066.062,6.329,19.973,81.51999664,18.48000336,23360600.12,5295681.876,3,2015
New Zealand,NZL,554,Oceania,Australia and New Zealand,4595700,281073.0201,1010456.537,3304170.575,6.87,13.27,64.66300201,35.33699799,2971717.584,1623982.416,4,2015
Oman,OMN,512,Asia,Western Asia,4199810,250350.6727,1634565.975,2314893.252,2.574,19.591,67.29000092,32.70999908,2826052.187,1373757.813,4,2015
Pakistan,PAK,586,Asia,Southern Asia,189380513,77664945.2,45489200.09,66226367.71,7.344,28.727,51.26499939,48.73500061,97085918.83,92294594.17,2,2015
Panama,PAN,591,Americas,Latin America and the Caribbean,3969249,624442.2666,753641.2882,2591165.369,4.995,19.846,63.48300171,36.51699829,2519798.411,1449450.589,4,2015
Peru,PER,604,Americas,Latin America and the Caribbean,31376671,8867674.485,5199114.289,17309568.03,5.643,19.615,73.78700256,26.21299744,23151905.04,8224765.965,3,2015
Philippines,PHL,608,Asia,South-eastern Asia,101716359,29652353.41,16474999.18,55589008.35,6.496,23.447,60.45800018,39.54199982,61495676.51,40220682.49,2,2015
Papua New Guinea,PNG,598,Oceania,Melanesia,7919825,1637661.374,596917.2244,5685246.666,7.133,27.933,68.16500092,31.83499908,5398548.784,2521276.216,4,2015
Poland,POL,616,Europe,Eastern Europe,37986412,4381352.911,11599910.88,22005148.93,10.4,9.7,52.43000031,47.56999969,19916275.93,18070136.07,3,2015
Puerto Rico,PRI,630,Americas,Latin America and the Caribbean,3473177,105445.6542,579673.2598,2788092.89,8.084,9,36.70600128,63.29399872,1274864.394,2198312.606,4,2015
"Korea, Dem. People’s Rep.",PRK,408,Asia,Eastern Asia,25243917,16956086.29,4310651.321,3977179.152,8.75,13.873,76.86799622,23.13200378,19404493.16,5839423.836,3,2015
Portugal,PRT,620,Europe,Southern Europe,10358076,779963.1445,2522088.022,7056025.18,10.5,8.3,51.3390007,48.6609993,5317732.71,5040343.29,3,2015
Paraguay,PRY,600,Americas,Latin America and the Caribbean,6639119,1308039.203,1310429.366,4020650.558,5.685,21.146,66.40100098,33.59899902,4408441.472,2230677.528,4,2015
West Bank and Gaza,PSE,275,Asia,Western Asia,4422143,382515.3526,1289275.822,2750351.825,3.514,32.128,33.67900085,66.32099915,1489333.579,2932809.421,4,2015
French Polynesia,PYF,258,Oceania,Polynesia,277690,24028.51536,47884.86216,205779.3873,5.365,15.58,43.54399872,56.45600128,120917.33,156772.67,5,2015
Qatar,QAT,634,Asia,Western Asia,2481539,30597.37686,1343530.001,1107411.581,1.509,10.313,87.41999817,12.58000183,2169361.348,312177.6516,4,2015
Romania,ROU,642,Europe,Eastern Europe,19815481,5069989.056,5639287.665,9106204.656,13.2,10,50.61899948,49.38100052,10030398.22,9785082.775,3,2015
Russian Federation,RUS,643,Europe,Eastern Europe,144096870,9668900.032,39166969.88,95261001.46,13,13.3,60.11199951,39.88800049,86619509.79,57477360.21,2,2015
Rwanda,RWA,646,Africa,Sub-Saharan Africa,11629553,7828782.581,943389.3935,2857381.137,6.132,31.786,85.40899658,14.59100342,9932684.524,1696868.476,3,2015
Saudi Arabia,SAU,682,Asia,Western Asia,31557144,1924670.205,7174832.279,22457326.42,3.54,19.921,52.52199936,47.47800064,16574442.97,14982701.03,3,2015
Sudan,SDN,729,Africa,Northern Africa,38647803,20415315.96,7312937.626,10919550.15,7.522,33.315,40.72399902,59.27600098,15738930.92,22908872.08,3,2015
Senegal,SEN,686,Africa,Sub-Saharan Africa,14976994,8087277.385,2991205.26,3898661.329,6.071,36.208,54.17300034,45.82699966,8113487.01,6863506.99,3,2015
Singapore,SGP,702,Asia,South-eastern Asia,5535002,52250.4192,907186.794,4575564.774,4.8,9.7,67.73500061,32.26499939,3749133.638,1785868.362,4,2015
Solomon Islands,SLB,090,Oceania,Melanesia,587482,405315.5624,55334.92765,126831.4931,4.852,29.269,70.10099792,29.89900208,411830.7446,175651.2554,5,2015
Sierra Leone,SLE,694,Africa,Sub-Saharan Africa,7237025,4405394.308,445438.9039,2386119.561,13.028,35.611,55.45999908,44.54000092,4013653.999,3223371.001,4,2015
El Salvador,SLV,222,Americas,Latin America and the Caribbean,6312478,1143252.894,1399918.249,3769306.977,6.691,18.69,58.9620018,41.0379982,3721963.392,2590514.608,4,2015
Serbia,SRB,688,Europe,Southern Europe,7095383,1380690.552,1737233.521,3977458.792,14.6,9.3,42.68899918,57.31100082,3028947.99,4066435.01,4,2015
South Sudan,SSD,728,Africa,Sub-Saharan Africa,11882136,7415641.059,2303946.098,2162548.843,11.244,36.315,63.72800064,36.27199936,7572247.706,4309888.294,3,2015
Sao Tome and Principe,STP,678,Africa,Sub-Saharan Africa,195553,36660.3204,27445.86325,131446.8201,6.806,34.326,50.39099884,49.60900116,98541.10996,97011.89004,5,2015
Suriname,SUR,740,Americas,Latin America and the Caribbean,553208,13520.40355,131906.9148,407780.6698,7.254,18.448,49.72100067,50.27899933,275060.5534,278147.4466,5,2015
Slovak Republic,SVK,703,Europe,Eastern Europe,5423801,172422.6284,1958642.991,3292735.329,9.9,10.3,52.75899887,47.24100113,2861543.108,2562257.892,4,2015
Slovenia,SVN,705,Europe,Southern Europe,2063531,146056.7256,660474.3665,1256999.928,9.6,10,52.22700119,47.77299881,1077720.36,985810.6401,4,2015
Sweden,SWE,752,Europe,Northern Europe,9799186,199609.413,1792075.146,7807501.745,9.3,11.7,59.21099854,40.78900146,5802195.879,3996990.121,4,2015
Eswatini,SWZ,748,Africa,Sub-Saharan Africa,1319011,897943.1644,173951.1671,247116.7189,9.861,29.27,39.60300064,60.39699936,522367.9348,796643.0652,4,2015
Syrian Arab Republic,SYR,760,Asia,Western Asia,18734987,3893317.674,6076693.291,8764976.392,5.589,22.158,35.4659996,64.5340004,6644550.415,12090436.58,3,2015
Chad,TCD,148,Africa,Sub-Saharan Africa,14009413,12039549.86,897443.016,1072560.679,13.217,43.864,67.21600342,32.78399658,9416567.521,4592845.479,3,2015
Togo,TGO,768,Africa,Sub-Saharan Africa,7416802,2924519.179,1280585.089,3211697.874,8.827,34.532,76.39099884,23.60900116,5665769.13,1751032.87,4,2015
Thailand,THA,764,Asia,South-eastern Asia,68657600,22163358.64,16258806.09,30236121.47,7.75,10.582,68.65499878,31.34500122,47136874.44,21520725.56,3,2015
Tajikistan,TJK,762,Asia,Central Asia,8548651,4427175.226,1380094.14,2741381.471,5.194,29.337,53.05599976,46.94400024,4535572.254,4013078.746,4,2015
Turkmenistan,TKM,795,Asia,Central Asia,5565284,494141.5502,2507160.4,2563981.944,7.098,26.01,63.09600067,36.90399933,3511471.63,2053812.37,4,2015
Timor-Leste,TLS,626,Asia,South-eastern Asia,1240977,484961.384,162952.6845,593062.9197,5.635,35.504,37.9280014,62.0719986,470677.774,770299.226,4,2015
Tonga,TON,776,Oceania,Polynesia,106364,32938.80396,32770.74783,40654.44821,6.016,24.406,58.86600113,41.13399887,62612.23344,43751.76656,5,2015
Trinidad and Tobago,TTO,780,Americas,Latin America and the Caribbean,1360092,50269.00167,376840.7004,932995.9043,9.491,13.956,60.59999847,39.40000153,824215.7312,535876.2688,4,2015
Tunisia,TUN,788,Africa,Northern Africa,11273661,1488461.47,5039213.878,4745985.76,6.357,18.647,40.02099991,59.97900009,4511831.858,6761829.142,3,2015
Turkey,TUR,792,Asia,Western Asia,78271472,15972076.68,21310190.84,40989204.48,5.814,16.533,45.78300095,54.21699905,35835028.77,42436443.23,3,2015
Tanzania,TZA,834,Africa,Sub-Saharan Africa,53879957,36451945.75,3335708.13,14092303.12,7.015,38.64,81.60199738,18.39800262,43967121.1,9912835.903,3,2015
Uganda,UGA,800,Africa,Sub-Saharan Africa,40144870,28505669.36,2744704.719,8894497.452,8.874,42.631,69.37200165,30.62799835,27849299.88,12295570.12,3,2015
Ukraine,UKR,804,Europe,Eastern Europe,45154029,6889150.191,11148530,27115896.65,14.9,10.7,49.58200073,50.41799927,22388270.99,22765758.01,3,2015
Uruguay,URY,858,Americas,Latin America and the Caribbean,3431552,302800.1608,702232.8254,2426518.981,9.352,14.142,60.08399963,39.91600037,2061813.691,1369738.309,4,2015
United States,USA,840,Americas,Northern America,321039839,5338892.483,60519219.51,255181726.6,8.44,12.4,58.74000168,41.25999832,188578806.8,132461032.2,2,2015
Uzbekistan,UZB,860,Asia,Central Asia,31298900,7150546.904,11839747.62,12308605.48,4.9,23.5,60.18600082,39.81399918,18837556.21,12461343.79,3,2015
St. Vincent and the Grenadines,VCT,670,Americas,Latin America and the Caribbean,109455,6939.447167,13604.16184,88911.39412,7.115,15.77,57.00999832,42.99000168,62400.29366,47054.70634,5,2015
"Venezuela, RB",VEN,862,Americas,Latin America and the Caribbean,31155134,2827640.028,7366631.577,20960862.39,5.567,19.325,59.89799881,40.10200119,18661301.79,12493832.21,3,2015
Virgin Islands (U.S.),VIR,850,Americas,Latin America and the Caribbean,107710,3117.127458,12872.42233,91720.44919,7.3,13.2,56.68299866,43.31700134,61053.25785,46656.74215,5,2015
Vietnam,VNM,704,Asia,South-eastern Asia,93571567,41107860.07,21756324.53,30706447.2,5.806,16.923,76.83399963,23.16600037,71894777.45,21676789.55,3,2015
Vanuatu,VUT,548,Oceania,Melanesia,264603,167324.3532,15868.24249,81407.76096,4.782,26.173,66.875,33.125,176953.2563,87649.74375,5,2015
Samoa,WSM,882,Oceania,Polynesia,193759,10371.91959,28445.75832,154941.3286,4.983,25.118,29.18000031,70.81999969,56538.87679,137220.1232,5,2015
"Yemen, Rep.",YEM,887,Asia,Western Asia,26916207,9333194.572,3881586.084,13701425.83,6.543,32.224,32.38199997,67.61800003,8716006.143,18200200.86,3,2015
South Africa,ZAF,710,Africa,Sub-Saharan Africa,55291225,3103496.413,13174792.6,39012934.4,10.102,21.297,40.89899826,59.10100174,22613557.15,32677667.85,3,2015
Zambia,ZMB,894,Africa,Sub-Saharan Africa,16100587,8640541.078,1855753.661,5604131.189,7.998,38.441,69.13500214,30.86499786,11131141.17,4969445.834,3,2015
Zimbabwe,ZWE,716,Africa,Sub-Saharan Africa,15777451,10604024.67,1147809.575,4025774.515,8.402,33.937,79.00700378,20.99299622,12465291.31,3312159.691,3,2015
